'dates', 'ACI', 'BI', 'DNSI', 'AEI', 'ADI', 'HS', 'HT', 'SC', 'dBFS'
2021-05-07T05:11:41Z,242.581,2.695,0.673,0.104,2.28,0.891,399.155,6055.582,-61.688
2021-05-07T05:11:51Z,242.629,2.721,0.671,0.103,2.281,0.888,400.355,6005.704,-61.657
2021-05-07T05:12:01Z,243.141,2.937,0.67,0.099,2.283,0.888,399.687,6001.781,-61.673
2021-05-07T05:12:21Z,242.554,0.598,0.673,0.136,2.264,0.89,400.415,6051.89,-61.656
2021-05-07T05:12:31Z,243.018,0.577,0.67,0.137,2.264,0.884,402.109,5921.092,-61.612
2021-05-07T05:12:41Z,243.128,1.797,0.671,0.104,2.28,0.885,401.203,5927.023,-61.635
2021-05-07T05:12:51Z,242.607,1.825,0.67,0.102,2.281,0.891,399.559,6024.068,-61.678
2021-05-07T05:13:01Z,242.375,1.047,0.668,0.122,2.271,0.889,400.442,6005.105,-61.655
2021-05-07T05:13:21Z,242.631,0.791,0.677,0.152,2.255,0.894,396.636,6118.835,-61.752
2021-05-07T05:13:31Z,242.494,0.809,0.678,0.151,2.256,0.895,395.458,6120.727,-61.782
2021-05-07T05:13:41Z,242.495,1.202,0.673,0.138,2.263,0.892,397.422,6079.16,-61.731
2021-05-07T05:13:51Z,242.603,0.732,0.672,0.152,2.255,0.891,397.939,6054.729,-61.719
2021-05-07T05:14:01Z,244.395,0.742,0.675,0.146,2.258,0.897,395.093,6178.049,-61.792
2021-05-07T05:14:21Z,243.522,3.393,0.676,0.107,2.279,0.893,398.857,6108.518,-61.695
2021-05-07T05:14:31Z,242.661,3.354,0.67,0.107,2.279,0.889,399.248,6010.101,-61.685
2021-05-07T05:14:41Z,242.564,3.768,0.67,0.1,2.282,0.885,401.875,5957.38,-61.62
2021-05-07T05:14:51Z,242.961,3.461,0.667,0.11,2.278,0.877,406.561,5804.762,-61.501
2021-05-07T05:15:01Z,242.666,0.604,0.657,0.21,2.212,0.861,413.672,5558.827,-61.325
2021-05-07T05:15:21Z,241.421,19.781,0.655,0.144,2.26,0.848,423.942,5368.25,-61.078
2021-05-07T05:15:31Z,241.83,19.22,0.632,0.173,2.241,0.818,439.864,4913.097,-60.702
2021-05-07T05:15:41Z,242.004,19.255,0.612,0.178,2.238,0.796,456.134,4582.15,-60.334
2021-05-07T05:15:51Z,241.962,15.207,0.502,0.468,1.871,0.722,516.151,3578.272,-59.058
2021-05-07T05:16:01Z,243.991,1.01,0.403,0.897,0.081,0.698,528.898,3281.197,-58.782
2021-05-07T05:16:21Z,243.703,1.491,0.68,0.134,2.264,0.876,406.471,5830.355,-61.503
2021-05-07T05:16:31Z,242.96,2.291,0.674,0.111,2.277,0.883,401.69,5930.418,-61.624
2021-05-07T05:16:41Z,242.683,3.454,0.676,0.085,2.288,0.886,400.566,5965.116,-61.652
2021-05-07T05:16:51Z,242.537,1.037,0.681,0.147,2.258,0.891,397.901,6046.703,-61.72
2021-05-07T05:17:01Z,242.721,0.6,0.683,0.162,2.248,0.892,396.625,6090.325,-61.753
2021-05-07T05:17:21Z,242.373,2.01,0.678,0.09,2.286,0.894,396.831,6120.27,-61.748
2021-05-07T05:17:31Z,242.438,1.985,0.673,0.09,2.286,0.894,395.718,6114.118,-61.776
2021-05-07T05:17:41Z,242.265,2.351,0.675,0.083,2.289,0.895,396.005,6125.366,-61.768
2021-05-07T05:17:51Z,242.177,0.562,0.678,0.121,2.272,0.89,398.995,6047.456,-61.692
2021-05-07T05:18:01Z,242.478,0.559,0.679,0.123,2.271,0.891,397.236,6071.097,-61.736
2021-05-07T05:18:21Z,242.727,3.618,0.675,0.095,2.284,0.893,397.252,6105.701,-61.737
2021-05-07T05:18:31Z,242.322,2.993,0.672,0.11,2.278,0.886,399.485,5970.999,-61.68
2021-05-07T05:18:41Z,242.139,2.89,0.668,0.113,2.277,0.884,400.209,5937.122,-61.662
2021-05-07T05:18:51Z,242.652,2.91,0.667,0.114,2.277,0.89,398.513,6041.367,-61.706
2021-05-07T05:19:01Z,242.974,0.638,0.673,0.184,2.233,0.89,397.806,6063.122,-61.723
2021-05-07T05:19:21Z,243.339,5.539,0.676,0.219,2.202,0.89,399.07,6084.131,-61.689
2021-05-07T05:19:31Z,243.961,5.524,0.677,0.214,2.206,0.898,395.591,6217.581,-61.779
2021-05-07T05:19:41Z,261.121,1.11,0.675,0.575,1.599,0.912,401.865,6937.825,-61.606
2021-05-07T05:19:51Z,268.377,0.67,0.67,0.62,1.47,0.926,416.452,9075.452,-61.208
2021-05-07T05:20:01Z,265.811,0.684,0.673,0.625,1.461,0.926,410.514,8614.565,-61.365
2021-05-07T05:20:21Z,251.319,4.463,0.671,0.092,2.285,0.897,398.728,6237.646,-61.698
2021-05-07T05:20:31Z,250.863,3.806,0.674,0.108,2.279,0.895,397.389,6167.371,-61.732
2021-05-07T05:20:41Z,248.678,3.814,0.683,0.105,2.28,0.9,394.812,6269.75,-61.799
2021-05-07T05:20:51Z,261.482,0.613,0.681,0.212,2.209,0.915,398.436,6984.407,-61.698
2021-05-07T05:21:01Z,260.765,0.612,0.676,0.213,2.208,0.91,399.836,6843.131,-61.662
2021-05-07T05:21:21Z,242.836,0.495,0.67,0.146,2.259,0.896,395.688,6166.252,-61.776
2021-05-07T05:21:31Z,242.384,2.191,0.67,0.099,2.282,0.891,396.23,6073.224,-61.762
2021-05-07T05:21:41Z,242.318,1.705,0.672,0.109,2.277,0.892,395.742,6075.942,-61.775
2021-05-07T05:21:51Z,242.375,1.736,0.668,0.111,2.277,0.895,394.853,6124.473,-61.799
2021-05-07T05:22:01Z,242.01,2.44,0.67,0.096,2.284,0.894,395.385,6108.923,-61.785
2021-05-07T05:22:21Z,242.449,1.378,0.677,0.094,2.284,0.895,395.904,6126.076,-61.771
2021-05-07T05:22:31Z,241.944,1.783,0.669,0.087,2.287,0.897,393.897,6159.701,-61.823
2021-05-07T05:22:41Z,242.111,2.296,0.672,0.078,2.29,0.895,395.412,6126.079,-61.784
2021-05-07T05:22:51Z,242.795,0.5,0.676,0.114,2.276,0.893,395.683,6080.026,-61.777
2021-05-07T05:23:01Z,242.549,0.519,0.68,0.113,2.276,0.893,395.006,6097.868,-61.795
2021-05-07T05:23:21Z,243.261,3.431,0.672,0.172,2.243,0.89,397.163,6053.089,-61.738
2021-05-07T05:23:31Z,243.194,5.125,0.672,0.117,2.274,0.89,397.358,6030.7,-61.734
2021-05-07T05:23:41Z,246.328,4.35,0.672,0.139,2.263,0.896,396.217,6169.593,-61.764
2021-05-07T05:23:51Z,249.679,0.632,0.675,0.321,2.088,0.898,397.418,6303.401,-61.73
2021-05-07T05:24:01Z,248.345,0.647,0.676,0.323,2.084,0.892,398.841,6170.516,-61.694
2021-05-07T05:24:21Z,242.677,1.542,0.671,0.12,2.273,0.891,396.805,6062.99,-61.749
2021-05-07T05:24:31Z,241.887,0.623,0.671,0.149,2.258,0.891,396.465,6043.309,-61.756
2021-05-07T05:24:41Z,242.347,0.647,0.676,0.147,2.259,0.892,395.662,6065.481,-61.777
2021-05-07T05:24:51Z,243.26,1.337,0.676,0.122,2.271,0.896,394.127,6155.947,-61.817
2021-05-07T05:25:01Z,243.506,1.304,0.675,0.12,2.271,0.898,393.671,6193.736,-61.829
2021-05-07T05:25:21Z,242.592,1.512,0.677,0.111,2.278,0.895,395.471,6137.848,-61.783
2021-05-07T05:25:31Z,242.555,2.278,0.675,0.093,2.285,0.898,392.922,6188.317,-61.849
2021-05-07T05:25:41Z,241.865,2.258,0.675,0.091,2.285,0.897,393.889,6163.623,-61.823
2021-05-07T05:25:51Z,242.142,0.583,0.675,0.132,2.266,0.894,395.423,6094.717,-61.783
2021-05-07T05:26:01Z,242.716,0.584,0.674,0.133,2.265,0.893,395.161,6079.633,-61.79
2021-05-07T05:26:21Z,242.867,0.723,0.675,0.162,2.249,0.891,396.971,6065.532,-61.743
2021-05-07T05:26:31Z,242.88,0.653,0.67,0.165,2.246,0.889,395.996,6032.182,-61.768
2021-05-07T05:26:41Z,242.575,2.259,0.667,0.115,2.275,0.891,395.927,6052.833,-61.772
2021-05-07T05:26:51Z,242.262,2.371,0.671,0.113,2.277,0.891,396.116,6070.619,-61.767
2021-05-07T05:27:01Z,242.988,1.712,0.675,0.126,2.269,0.892,394.573,6073.404,-61.805
2021-05-07T05:27:21Z,242.882,1.78,0.676,0.105,2.279,0.898,393.292,6186.889,-61.839
2021-05-07T05:27:31Z,242.969,0.642,0.672,0.133,2.265,0.894,394.209,6115.802,-61.814
2021-05-07T05:27:41Z,242.955,0.66,0.675,0.136,2.264,0.891,395.522,6065.512,-61.78
2021-05-07T05:27:51Z,242.479,2.479,0.681,0.094,2.285,0.892,394.557,6083.497,-61.806
2021-05-07T05:28:01Z,242.074,3.16,0.68,0.08,2.29,0.892,394.812,6080.932,-61.8
2021-05-07T05:28:21Z,242.575,2.485,0.678,0.132,2.268,0.893,395.114,6116.576,-61.792
2021-05-07T05:28:31Z,242.756,1.385,0.676,0.168,2.245,0.891,393.819,6079.08,-61.825
2021-05-07T05:28:41Z,242.62,1.419,0.675,0.166,2.245,0.891,394.831,6073.818,-61.799
2021-05-07T05:28:51Z,242.497,0.692,0.678,0.195,2.223,0.89,395.61,6036.675,-61.778
2021-05-07T05:29:01Z,242.778,0.669,0.678,0.195,2.224,0.891,394.646,6059.729,-61.802
2021-05-07T05:29:21Z,242.197,3.879,0.672,0.073,2.292,0.892,397.267,6091.003,-61.736
2021-05-07T05:29:31Z,242.318,3.31,0.672,0.082,2.289,0.891,395.195,6061.314,-61.79
2021-05-07T05:29:41Z,242.658,0.742,0.673,0.145,2.259,0.892,393.96,6084.96,-61.822
2021-05-07T05:29:51Z,242.899,0.78,0.673,0.145,2.259,0.891,394.424,6069.851,-61.809
2021-05-07T05:30:01Z,242.594,2.412,0.674,0.101,2.282,0.891,394.735,6052.381,-61.8
2021-05-07T05:30:21Z,242.964,1.831,0.674,0.135,2.265,0.893,393.874,6105.254,-61.824
2021-05-07T05:30:31Z,242.988,2.113,0.673,0.127,2.269,0.894,393.388,6113.332,-61.836
2021-05-07T05:30:41Z,242.316,0.587,0.671,0.186,2.233,0.892,394.391,6074.868,-61.809
2021-05-07T05:30:51Z,242.322,0.586,0.671,0.186,2.233,0.89,394.475,6045.236,-61.807
2021-05-07T05:31:01Z,242.9,4.047,0.67,0.084,2.288,0.892,394.216,6079.909,-61.815
2021-05-07T05:31:21Z,241.865,2.577,0.673,0.097,2.283,0.887,397.738,6016.356,-61.724
2021-05-07T05:31:31Z,242.333,0.733,0.667,0.145,2.258,0.89,395.323,6051.25,-61.787
2021-05-07T05:31:41Z,242.1,0.73,0.667,0.146,2.258,0.893,394.472,6106.052,-61.808
2021-05-07T05:31:51Z,242.278,2.051,0.667,0.108,2.278,0.892,393.905,6065.866,-61.821
2021-05-07T05:32:01Z,242.673,2.657,0.672,0.095,2.284,0.891,393.439,6050.348,-61.834
2021-05-07T05:32:21Z,242.506,0.635,0.669,0.225,2.198,0.895,394.143,6145.45,-61.813
2021-05-07T05:32:31Z,242.614,3.776,0.668,0.112,2.276,0.896,392.84,6125.598,-61.849
2021-05-07T05:32:41Z,242.298,3.71,0.673,0.113,2.276,0.894,393.004,6112.776,-61.846
2021-05-07T05:32:51Z,242.692,3.568,0.676,0.115,2.275,0.893,393.452,6123.495,-61.835
2021-05-07T05:33:01Z,243.222,2.502,0.676,0.145,2.258,0.886,396.591,5999.028,-61.753
2021-05-07T05:33:21Z,242.351,0.959,0.671,0.136,2.264,0.886,397.974,5974.343,-61.72
2021-05-07T05:33:31Z,243.05,0.894,0.667,0.138,2.263,0.884,397.961,5943.794,-61.72
2021-05-07T05:33:41Z,242.978,1.058,0.669,0.135,2.265,0.878,400.571,5836.283,-61.652
2021-05-07T05:33:51Z,242.566,1.433,0.668,0.129,2.269,0.869,405.616,5703.168,-61.526
2021-05-07T05:34:01Z,242.387,1.427,0.665,0.127,2.27,0.868,407.661,5685.224,-61.476
2021-05-07T05:34:21Z,242.587,1.163,0.675,0.141,2.262,0.876,404.208,5822.611,-61.561
2021-05-07T05:34:31Z,241.856,1.122,0.675,0.14,2.263,0.889,396.725,6039.947,-61.751
2021-05-07T05:34:41Z,242.227,0.571,0.677,0.158,2.252,0.889,395.686,6047.991,-61.778
2021-05-07T05:34:51Z,242.558,0.576,0.676,0.157,2.251,0.882,398.285,5921.467,-61.71
2021-05-07T05:35:01Z,242.152,1.63,0.671,0.126,2.27,0.881,398.755,5885.212,-61.698
2021-05-07T05:35:21Z,242.949,5.31,0.666,0.102,2.281,0.872,405.461,5762.215,-61.53
2021-05-07T05:35:31Z,242.534,4.463,0.661,0.123,2.271,0.859,409.616,5543.482,-61.426
2021-05-07T05:35:41Z,242.432,3.184,0.657,0.166,2.245,0.862,408.026,5582.967,-61.465
2021-05-07T05:35:51Z,242.439,2.735,0.661,0.182,2.233,0.866,406.637,5643.768,-61.501
2021-05-07T05:36:01Z,242.455,0.591,0.657,0.302,2.113,0.848,416.377,5376.604,-61.261
2021-05-07T05:36:21Z,241.788,1.641,0.672,0.154,2.253,0.868,406.793,5704.688,-61.497
2021-05-07T05:36:31Z,241.947,1.56,0.667,0.154,2.252,0.866,406.113,5682.75,-61.514
2021-05-07T05:36:41Z,242.063,0.586,0.666,0.19,2.226,0.867,405.372,5676.317,-61.532
2021-05-07T05:36:51Z,242.665,0.619,0.668,0.189,2.228,0.873,401.795,5760.087,-61.622
2021-05-07T05:37:01Z,242.812,3.808,0.667,0.095,2.284,0.88,398.786,5878.26,-61.699
2021-05-07T05:37:21Z,242.287,3.557,0.669,0.138,2.263,0.87,405.772,5736.566,-61.521
2021-05-07T05:37:31Z,242.513,3.014,0.662,0.16,2.25,0.856,412.058,5502.191,-61.366
2021-05-07T05:37:41Z,242.115,0.792,0.652,0.273,2.149,0.831,426.664,5142.882,-61.013
2021-05-07T05:37:51Z,242.408,0.776,0.654,0.272,2.149,0.834,423.69,5181.797,-61.083
2021-05-07T05:38:01Z,242.162,3.529,0.665,0.139,2.262,0.861,408.782,5592.412,-61.446
2021-05-07T05:38:21Z,241.858,4.427,0.673,0.124,2.27,0.876,404.297,5840.097,-61.56
2021-05-07T05:38:31Z,242.834,3.526,0.678,0.15,2.254,0.87,404.46,5721.542,-61.555
2021-05-07T05:38:41Z,242.599,2.86,0.676,0.175,2.238,0.865,406.865,5648.166,-61.495
2021-05-07T05:38:51Z,241.554,0.669,0.655,0.303,2.111,0.84,422.203,5262.773,-61.12
2021-05-07T05:39:01Z,241.646,0.676,0.616,0.326,2.085,0.805,444.343,4732.033,-60.601
2021-05-07T05:39:21Z,241.771,1.694,0.512,0.315,2.109,0.765,480.465,4111.202,-59.808
2021-05-07T05:39:31Z,242.303,0.689,0.557,0.371,2.026,0.777,467.106,4328.318,-60.093
2021-05-07T05:39:41Z,242.555,0.588,0.641,0.346,2.054,0.818,435.136,4961.549,-60.81
2021-05-07T05:39:51Z,242.066,4.086,0.668,0.149,2.256,0.857,411.902,5515.384,-61.371
2021-05-07T05:40:01Z,242.176,3.969,0.664,0.151,2.255,0.866,407.061,5663.466,-61.491
2021-05-07T05:40:21Z,243.642,1.015,0.659,0.212,2.206,0.851,419.573,5455.709,-61.179
2021-05-07T05:40:31Z,243.788,0.987,0.648,0.22,2.199,0.841,423.128,5295.868,-61.093
2021-05-07T05:40:41Z,242.197,0.685,0.654,0.244,2.181,0.841,421.58,5292.392,-61.135
2021-05-07T05:40:51Z,242.554,0.706,0.659,0.244,2.182,0.842,420.67,5306.242,-61.156
2021-05-07T05:41:01Z,243.17,2.685,0.659,0.154,2.254,0.853,414.014,5441.289,-61.318
2021-05-07T05:41:21Z,244.98,0.74,0.668,0.214,2.206,0.86,412.222,5607.027,-61.363
2021-05-07T05:41:31Z,242.746,0.689,0.666,0.215,2.204,0.853,413.081,5471.095,-61.341
2021-05-07T05:41:41Z,242.404,2.263,0.667,0.152,2.254,0.859,410.776,5553.819,-61.398
2021-05-07T05:41:51Z,242.301,2.268,0.663,0.153,2.254,0.863,409.032,5621.189,-61.441
2021-05-07T05:42:01Z,242.512,2.795,0.66,0.138,2.263,0.85,413.859,5447.01,-61.322
2021-05-07T05:42:21Z,242.054,5.206,0.675,0.092,2.285,0.872,404.006,5780.197,-61.567
2021-05-07T05:42:31Z,242.368,4.963,0.671,0.099,2.283,0.875,402.481,5806.204,-61.605
2021-05-07T05:42:41Z,242.611,3.786,0.67,0.132,2.267,0.864,407.878,5641.954,-61.47
2021-05-07T05:42:51Z,242.778,2.938,0.667,0.159,2.251,0.86,409.662,5575.809,-61.426
2021-05-07T05:43:01Z,242.484,0.581,0.666,0.267,2.156,0.865,406.654,5656.28,-61.5
2021-05-07T05:43:21Z,242.042,0.995,0.658,0.194,2.226,0.831,428.714,5150.241,-60.965
2021-05-07T05:43:31Z,242.009,1.786,0.664,0.156,2.251,0.846,418.444,5357.547,-61.211
2021-05-07T05:43:41Z,242.441,2.809,0.667,0.122,2.271,0.86,409.718,5578.187,-61.426
2021-05-07T05:43:51Z,243.428,2.55,0.668,0.131,2.267,0.856,411.536,5503.188,-61.379
2021-05-07T05:44:01Z,242.992,0.788,0.657,0.2,2.219,0.85,416.811,5391.747,-61.248
2021-05-07T05:44:21Z,241.51,3.856,0.669,0.098,2.282,0.862,411.326,5581.854,-61.384
2021-05-07T05:44:31Z,241.919,3.012,0.668,0.118,2.273,0.853,413.601,5471.419,-61.328
2021-05-07T05:44:41Z,242.024,2.909,0.676,0.116,2.274,0.858,411.075,5557.381,-61.39
2021-05-07T05:44:51Z,241.448,2.91,0.681,0.114,2.274,0.855,416.291,5504.116,-61.261
2021-05-07T05:45:01Z,241.904,0.568,0.672,0.202,2.215,0.834,430.324,5187.581,-60.923
2021-05-07T05:45:21Z,243.179,25.082,0.661,0.158,2.25,0.846,422.427,5367.854,-61.114
2021-05-07T05:45:31Z,244.007,24.166,0.616,0.219,2.202,0.798,454.296,4648.396,-60.369
2021-05-07T05:45:41Z,246.894,1.095,0.558,0.898,0.038,0.676,527.935,3204.943,-58.726
2021-05-07T05:45:51Z,246.274,0.93,0.585,0.898,0.046,0.691,501.731,3394.131,-59.229
2021-05-07T05:46:01Z,243.779,24.121,0.654,0.198,2.22,0.835,428.81,5201.401,-60.962
2021-05-07T05:46:21Z,243.457,0.596,0.67,0.858,0.481,0.854,412.168,5503.307,-61.361
2021-05-07T05:46:31Z,242.438,10.499,0.669,0.138,2.262,0.859,409.059,5559.528,-61.441
2021-05-07T05:46:41Z,242.025,12.403,0.673,0.091,2.285,0.871,403.478,5759.19,-61.581
2021-05-07T05:46:51Z,242.632,12.309,0.671,0.094,2.285,0.878,400.468,5862.533,-61.656
2021-05-07T05:47:01Z,242.827,11.491,0.67,0.11,2.278,0.876,400.084,5834.416,-61.665
2021-05-07T05:47:21Z,242.683,0.986,0.678,0.138,2.264,0.884,397.926,5993.454,-61.72
2021-05-07T05:47:31Z,242.695,0.574,0.677,0.15,2.255,0.882,397.657,5948.073,-61.727
2021-05-07T05:47:41Z,242.149,0.541,0.676,0.148,2.256,0.886,395.128,5997.661,-61.791
2021-05-07T05:47:51Z,242.653,2.455,0.678,0.099,2.282,0.89,393.59,6047.396,-61.831
2021-05-07T05:48:01Z,242.891,2.502,0.676,0.101,2.282,0.879,399.768,5888.384,-61.674
2021-05-07T05:48:21Z,243.708,2.822,0.672,0.594,1.548,0.87,405.992,5735.386,-61.51
2021-05-07T05:48:31Z,247.117,1.207,0.645,0.743,1.053,0.868,405.267,5683.174,-61.52
2021-05-07T05:48:41Z,246.413,0.923,0.645,0.762,0.984,0.863,409.098,5582.054,-61.431
2021-05-07T05:48:51Z,242.726,8.862,0.658,0.158,2.25,0.844,423.926,5293.96,-61.074
2021-05-07T05:49:01Z,242.944,8.883,0.66,0.159,2.248,0.815,443.581,4887.297,-60.616
2021-05-07T05:49:21Z,242.429,0.7,0.633,0.416,1.947,0.77,476.358,4310.295,-59.89
2021-05-07T05:49:31Z,242.248,2.642,0.654,0.256,2.165,0.798,457.477,4677.54,-60.298
2021-05-07T05:49:41Z,241.948,6.287,0.665,0.109,2.278,0.845,426.782,5327.156,-61.011
2021-05-07T05:49:51Z,242.062,4.102,0.667,0.177,2.238,0.853,419.676,5449.463,-61.181
2021-05-07T05:50:01Z,242.506,4.135,0.67,0.175,2.238,0.848,417.534,5391.98,-61.232
2021-05-07T05:50:21Z,242.22,1.356,0.664,0.15,2.255,0.846,420.282,5361.492,-61.166
2021-05-07T05:50:31Z,242.607,0.646,0.664,0.174,2.239,0.849,415.968,5386.626,-61.27
2021-05-07T05:50:41Z,242.69,0.643,0.673,0.167,2.243,0.861,408.671,5577.869,-61.449
2021-05-07T05:50:51Z,242.318,1.706,0.67,0.135,2.265,0.861,410.227,5585.111,-61.412
2021-05-07T05:51:01Z,242.571,2.497,0.671,0.113,2.276,0.862,409.727,5615.357,-61.425
2021-05-07T05:51:21Z,242.566,2.634,0.677,0.44,1.894,0.858,414.636,5541.981,-61.298
2021-05-07T05:51:31Z,242.579,0.616,0.668,0.66,1.345,0.841,422.569,5289.376,-61.101
2021-05-07T05:51:41Z,241.961,0.636,0.63,0.676,1.323,0.832,427.722,5113.302,-60.981
2021-05-07T05:51:51Z,242.081,7.875,0.618,0.154,2.254,0.817,436.923,4897.203,-60.772
2021-05-07T05:52:01Z,242.216,7.817,0.653,0.148,2.257,0.828,429.234,5092.18,-60.952
2021-05-07T05:52:21Z,241.813,2.944,0.641,0.159,2.25,0.82,439.168,4968.562,-60.719
2021-05-07T05:52:31Z,266.887,0.66,0.621,0.281,2.142,0.805,453.293,4908.87,-60.392
2021-05-07T05:52:41Z,267.172,0.637,0.633,0.275,2.148,0.823,442.072,5182.19,-60.646
2021-05-07T05:52:51Z,242.423,3.136,0.65,0.152,2.256,0.83,427.686,5138.021,-60.99
2021-05-07T05:53:01Z,242.315,3.369,0.649,0.14,2.261,0.838,422.218,5236.708,-61.119
2021-05-07T05:53:21Z,242.587,1.669,0.675,0.127,2.268,0.864,409.314,5664.55,-61.435
2021-05-07T05:53:31Z,242.745,2.461,0.671,0.109,2.277,0.86,408.369,5591.429,-61.458
2021-05-07T05:53:41Z,242.325,1.293,0.671,0.139,2.262,0.857,409.463,5535.781,-61.43
2021-05-07T05:53:51Z,242.348,0.658,0.673,0.16,2.248,0.841,421.792,5310.1,-61.125
2021-05-07T05:54:01Z,242.289,0.661,0.674,0.159,2.25,0.848,417.204,5409.987,-61.235
2021-05-07T05:54:21Z,241.725,1.09,0.674,0.151,2.255,0.876,400.776,5837.272,-61.647
2021-05-07T05:54:31Z,241.682,1.081,0.67,0.158,2.252,0.872,402.969,5759.499,-61.593
2021-05-07T05:54:41Z,242.094,3.057,0.668,0.105,2.28,0.858,410.018,5542.826,-61.417
2021-05-07T05:54:51Z,242.769,0.638,0.669,0.175,2.238,0.856,410.081,5502.936,-61.415
2021-05-07T05:55:01Z,242.971,0.664,0.664,0.175,2.239,0.855,411.58,5469.097,-61.378
2021-05-07T05:55:21Z,242.359,1.972,0.664,0.13,2.268,0.855,413.475,5503.519,-61.332
2021-05-07T05:55:31Z,242.231,0.961,0.667,0.159,2.25,0.862,407.187,5606.144,-61.486
2021-05-07T05:55:41Z,242.254,0.949,0.666,0.16,2.249,0.859,409.64,5560.579,-61.426
2021-05-07T05:55:51Z,241.865,0.648,0.661,0.171,2.24,0.846,418.369,5371.351,-61.213
2021-05-07T05:56:01Z,242.097,0.694,0.664,0.171,2.241,0.848,417.288,5385.011,-61.238
2021-05-07T05:56:21Z,243.036,2.489,0.664,0.14,2.261,0.86,409.868,5602.997,-61.422
2021-05-07T05:56:31Z,243.065,2.472,0.659,0.145,2.259,0.849,415.064,5419.467,-61.293
2021-05-07T05:56:41Z,242.85,0.677,0.658,0.218,2.206,0.849,416.094,5405.841,-61.267
2021-05-07T05:56:51Z,242.86,0.685,0.655,0.218,2.205,0.846,418.565,5358.972,-61.207
2021-05-07T05:57:01Z,241.906,2.053,0.636,0.173,2.242,0.81,437.479,4834.458,-60.756
2021-05-07T05:57:21Z,242.217,1.14,0.635,0.228,2.197,0.832,429.896,5130.41,-60.935
2021-05-07T05:57:31Z,242.306,3.287,0.649,0.138,2.264,0.845,418.911,5322.982,-61.2
2021-05-07T05:57:41Z,242.182,3.335,0.657,0.136,2.265,0.843,420.284,5316.782,-61.167
2021-05-07T05:57:51Z,242.461,4.127,0.651,0.115,2.275,0.835,424.802,5183.968,-61.058
2021-05-07T05:58:01Z,242.282,0.539,0.645,0.258,2.162,0.809,443.083,4801.937,-60.628
2021-05-07T05:58:21Z,242.296,0.824,0.49,0.35,2.065,0.721,522.785,3584.469,-58.941
2021-05-07T05:58:31Z,241.667,1.245,0.526,0.305,2.122,0.761,483.358,4046.76,-59.733
2021-05-07T05:58:41Z,241.84,2.763,0.651,0.189,2.229,0.824,429.551,5043.37,-60.945
2021-05-07T05:58:51Z,242.211,4.588,0.664,0.121,2.273,0.854,412.988,5490.546,-61.344
2021-05-07T05:59:01Z,243.08,4.311,0.674,0.125,2.27,0.871,404.907,5730.449,-61.544
2021-05-07T05:59:21Z,241.994,3.045,0.677,0.099,2.282,0.885,398.44,5985.88,-61.707
2021-05-07T05:59:31Z,242.651,4.08,0.676,0.077,2.29,0.888,396.17,6036.568,-61.765
2021-05-07T05:59:41Z,241.986,2.893,0.676,0.102,2.281,0.883,400.372,5974.364,-61.657
2021-05-07T05:59:51Z,241.288,0.608,0.671,0.176,2.238,0.874,405.407,5813.774,-61.531
2021-05-07T06:00:01Z,241.72,0.624,0.666,0.182,2.235,0.861,411.201,5569.389,-61.388
2021-05-07T06:00:21Z,242.583,0.594,0.652,0.173,2.24,0.832,427.901,5151.434,-60.984
2021-05-07T06:00:31Z,242.392,0.923,0.647,0.167,2.246,0.827,429.065,5067.448,-60.957
2021-05-07T06:00:41Z,242.536,0.881,0.658,0.163,2.248,0.848,416.671,5385.108,-61.255
2021-05-07T06:00:51Z,242.223,1.365,0.667,0.143,2.26,0.858,411.919,5525.673,-61.369
2021-05-07T06:01:01Z,242.23,2.01,0.676,0.12,2.272,0.862,409.327,5606.685,-61.434
2021-05-07T06:01:21Z,242.631,0.533,0.679,0.661,1.35,0.878,400.211,5890.733,-61.661
2021-05-07T06:01:31Z,242.682,7.94,0.678,0.132,2.266,0.878,397.866,5882.188,-61.72
2021-05-07T06:01:41Z,242.503,7.929,0.68,0.132,2.266,0.879,397.231,5897.805,-61.736
2021-05-07T06:01:51Z,242.425,9.37,0.68,0.095,2.283,0.883,397.564,5964.684,-61.729
2021-05-07T06:02:01Z,242.92,8.921,0.672,0.109,2.278,0.88,398.886,5883.033,-61.695
2021-05-07T06:02:21Z,241.951,0.746,0.678,0.137,2.263,0.887,396.33,6017.116,-61.761
2021-05-07T06:02:31Z,241.837,0.694,0.674,0.14,2.262,0.884,397.088,5957.392,-61.742
2021-05-07T06:02:41Z,242.649,1.75,0.674,0.112,2.277,0.877,399.752,5839.222,-61.673
2021-05-07T06:02:51Z,243.059,0.722,0.674,0.142,2.26,0.865,405.671,5670.657,-61.525
2021-05-07T06:03:01Z,242.346,0.715,0.662,0.145,2.258,0.858,409.923,5547.489,-61.42
2021-05-07T06:03:21Z,242.921,0.654,0.672,0.156,2.252,0.87,404.903,5738.081,-61.543
2021-05-07T06:03:31Z,242.76,1.009,0.67,0.145,2.259,0.878,400.4,5856.422,-61.658
2021-05-07T06:03:41Z,242.507,1.018,0.676,0.142,2.262,0.881,399.178,5915.088,-61.688
2021-05-07T06:03:51Z,242.317,1.359,0.675,0.13,2.268,0.875,400.901,5822.273,-61.643
2021-05-07T06:04:01Z,242.191,1.349,0.674,0.129,2.268,0.879,398.957,5875.918,-61.694
